  -.2629965E-03  -.6542482E-03  -.9028004E-03  -.8192312E-03  -.4900408E-03
  -.1749150E-03  -.2884312E-04  -.2178298E-04  -.6842725E-04  -.1588014E-03
  -.2820920E-03  -.3334815E-03  -.2726820E-03  -.2113836E-03  -.2634022E-03
  -.3850828E-03  -.4132346E-03  -.3032052E-03  -.1593185E-03  -.2625884E-04
   .1309513E-03   .2909377E-03   .4100466E-03   .4884847E-03   .5192057E-03
   .4836096E-03   .3950590E-03   .2730233E-03   .8317459E-04  -.2329329E-03
  -.6138754E-03  -.8534563E-03  -.8794185E-03  -.8301471E-03  -.7610627E-03
  -.6434495E-03  -.5611482E-03  -.5705245E-03  -.5791153E-03  -.5233399E-03
  -.4477679E-03  -.4083506E-03  -.3984624E-03  -.4175870E-03  -.5884851E-03
  -.9312211E-03  -.1150766E-02  -.9484706E-03  -.3689858E-03   .2333355E-03
   .5183510E-03   .4102358E-03   .6590568E-04  -.3334481E-03  -.8014643E-03
  -.1290784E-02  -.1438183E-02  -.1046609E-02  -.3785865E-03   .2195833E-03
   .5632135E-03   .5585203E-03   .2901113E-03  -.5467055E-06  -.2662175E-03
  -.6014711E-03  -.8802451E-03  -.8657371E-03  -.5157985E-03   .4685249E-04
   .6148201E-03   .8876588E-03   .6594817E-03   .8883654E-04  -.3218243E-03
  -.2518627E-03   .6421514E-04   .2665615E-03   .2793034E-03   .6349667E-04
  -.4830258E-03  -.1198117E-02  -.1659761E-02  -.1601177E-02  -.1180188E-02
  -.6953812E-03  -.2096494E-03   .2281258E-03   .3521265E-03  -.2295902E-04
  -.7149938E-03  -.1246674E-02  -.1186483E-02  -.5070817E-03   .3689300E-03
   .9663814E-03   .1120638E-02   .7963535E-03  -.3827207E-04  -.1130267E-02
  -.1901842E-02  -.1826994E-02  -.1179310E-02  -.9741273E-03  -.1620133E-02
  -.2467532E-02  -.2736362E-02  -.2366836E-02  -.1869062E-02  -.1524853E-02
  -.1208164E-02  -.8212183E-03  -.3692354E-03   .1586882E-03   .6018316E-03
   .7649401E-03   .8148778E-03   .9896495E-03   .1191509E-02   .1238830E-02
   .1136090E-02   .9672465E-03   .6690186E-03   .6369882E-04  -.8308089E-03
  -.1687074E-02  -.2099895E-02  -.2077429E-02  -.2058326E-02  -.2216217E-02
  -.2249640E-02  -.1870528E-02  -.1174637E-02  -.5297288E-03  -.2396811E-03
  -.3901136E-03  -.8600799E-03  -.1342372E-02  -.1481782E-02  -.1111975E-02
  -.5190140E-03  -.4616143E-03  -.1367798E-02  -.2700054E-02  -.3555298E-02
  -.3550335E-02  -.2906228E-02  -.1924482E-02  -.7462593E-03   .4974058E-03
   .1579687E-02   .2240907E-02   .2289259E-02   .1786240E-02   .1306775E-02
   .1432670E-02   .1950720E-02   .2108570E-02   .1473339E-02   .2943633E-03
  -.8532894E-03  -.1486265E-02  -.1417303E-02  -.8054401E-03   .5058909E-04
   .9416620E-03   .1741928E-02   .2220099E-02   .2203368E-02   .2064747E-02
   .2434090E-02   .3438633E-02   .4698092E-02   .5715816E-02   .5867800E-02
   .4529857E-02   .1670982E-02  -.1967729E-02  -.5224201E-02  -.6984655E-02
  -.6851681E-02  -.5484489E-02  -.3915366E-02  -.2726826E-02  -.2023493E-02
  -.1675566E-02  -.1432281E-02  -.1131799E-02  -.7451198E-03  -.1820716E-03
   .5185198E-03   .1038782E-02   .1479496E-02   .2419555E-02   .3800707E-02
   .4794677E-02   .4738925E-02   .3743685E-02   .2230107E-02  -.4484456E-04
  -.3446338E-02  -.7255970E-02  -.1015820E-01  -.1141928E-01  -.1112231E-01
  -.9576579E-02  -.7046812E-02  -.4079527E-02  -.1382911E-02   .5750350E-03
   .1768567E-02   .2578907E-02   .3278409E-02   .3785806E-02   .4014318E-02
   .3811795E-02   .2799920E-02   .9212792E-03  -.1182542E-02  -.2649262E-02
  -.3180441E-02  -.3150513E-02  -.2955965E-02  -.2744545E-02  -.2638996E-02
  -.2666980E-02  -.2582138E-02  -.1990630E-02  -.5528489E-03   .1812817E-02
   .4359824E-02   .5750003E-02   .5442548E-02   .3975975E-02   .2122589E-02
   .3712006E-03  -.1079666E-02  -.2165789E-02  -.2873744E-02  -.3193252E-02
  -.3230135E-02  -.3275067E-02  -.3476820E-02  -.3499509E-02  -.2712116E-02
  -.9703291E-03   .9487842E-03   .2006161E-02   .1455005E-02  -.1229881E-02
  -.5580838E-02  -.9583412E-02  -.1105879E-01  -.9131390E-02  -.4505218E-02
   .8886886E-03   .5117228E-02   .7508168E-02   .8551095E-02   .9013824E-02
   .9306472E-02   .9532498E-02   .9702995E-02   .9694821E-02   .9226704E-02
   .7797276E-02   .4998552E-02   .1311243E-02  -.2007103E-02  -.4015017E-02
  -.4663479E-02  -.4380693E-02  -.3425419E-02  -.1906887E-02  -.1530527E-03
   .1404865E-02   .2451677E-02   .2723335E-02   .2378641E-02   .2224495E-02
   .2825640E-02   .3798987E-02   .4239217E-02   .3326829E-02   .7881256E-03
  -.2496994E-02  -.4781968E-02  -.4835763E-02  -.2986357E-02  -.5991859E-03
   .1630065E-02   .3740910E-02   .5101664E-02   .4906321E-02   .3424620E-02
   .1729918E-02   .7539106E-03   .8514460E-03   .1891357E-02   .3286412E-02
   .4391164E-02   .4988312E-02   .5137761E-02   .4728912E-02   .3339227E-02
   .8223605E-03  -.2100691E-02  -.4412759E-02  -.5317402E-02  -.4110480E-02
  -.1096838E-02   .1948336E-02   .3126160E-02   .1864980E-02  -.7594081E-03
  -.3125207E-02  -.4389829E-02  -.4667768E-02  -.4168845E-02  -.2806931E-02
  -.9859417E-03   .2676517E-03   .4320308E-03   .3690825E-04  -.1726839E-04
   .7061765E-03   .1870579E-02   .2566606E-02   .2029848E-02   .2212021E-03
  -.2124126E-02  -.3900958E-02  -.4404553E-02  -.3805884E-02  -.2864063E-02
  -.2323562E-02  -.2441647E-02  -.2810222E-02  -.2865154E-02  -.2532120E-02
  -.2039890E-02  -.1385336E-02  -.4036945E-03   .7585775E-03   .1532197E-02
   .1594904E-02   .1439347E-02   .1885197E-02   .3019969E-02   .3989047E-02
   .3665401E-02   .1471892E-02  -.1788490E-02  -.4407544E-02  -.5291777E-02
  -.4845976E-02  -.4316622E-02  -.4436034E-02  -.4875044E-02  -.4633513E-02
  -.2920704E-02   .2675362E-03   .4008543E-02   .6950983E-02   .8176209E-02
   .7489483E-02   .5389333E-02   .2931149E-02   .1046893E-02  -.2160372E-04
  -.4915055E-03  -.5522457E-03  -.1156403E-04   .1303195E-02   .2901449E-02
   .4019823E-02   .4370984E-02   .4340590E-02   .4439037E-02   .4720623E-02
   .4741680E-02   .4035062E-02   .2697670E-02   .1206896E-02  -.1353900E-03
  -.1255423E-02  -.2054818E-02  -.2464443E-02  -.2510215E-02  -.2256379E-02
  -.1712812E-02  -.8249862E-03   .3610626E-03   .1593325E-02   .2425167E-02
   .2571570E-02   .2152931E-02   .1526090E-02   .7452424E-03  -.5265550E-03
  -.1941729E-02  -.2269381E-02  -.6786588E-03   .2421418E-02   .5812203E-02
   .8214203E-02   .8958314E-02   .8285583E-02   .6686072E-02   .4460212E-02
   .1846607E-02  -.5795214E-03  -.1877573E-02  -.1535494E-02   .7604486E-04
   .1813742E-02   .2561034E-02   .2352004E-02   .1385796E-02  -.1017591E-02
  -.4496210E-02  -.6963413E-02  -.6972327E-02  -.5165009E-02  -.3125205E-02
  -.1625151E-02  -.5327834E-03   .1736298E-03   .4435140E-03   .6783604E-03
   .1222808E-02   .1548050E-02   .3707799E-03  -.2435999E-02  -.4973631E-02
  -.5448746E-02  -.3783033E-02  -.1280490E-02   .7973139E-03   .2300774E-02
   .3706667E-02   .4964180E-02   .5225287E-02   .4137592E-02   .2526181E-02
   .1438005E-02   .1235595E-02   .1474263E-02   .1348621E-02   .3566211E-03
  -.1354960E-02  -.3252439E-02  -.4789902E-02  -.5409964E-02  -.4858473E-02
  -.3865000E-02  -.3362284E-02  -.3276875E-02  -.2961737E-02  -.2207901E-02
  -.1379770E-02  -.7607852E-03  -.2951602E-03   .2445038E-04   .5613023E-04
  -.4581768E-04   .1924420E-03   .1122893E-02   .2668849E-02   .4325038E-02
   .5581318E-02   .6115695E-02   .5638793E-02   .3956046E-02   .1296815E-02
  -.1505789E-02  -.3514274E-02  -.4473711E-02  -.4907007E-02  -.5247141E-02
  -.5044757E-02  -.3653535E-02  -.1442133E-02   .8793275E-03   .3150052E-02
   .5114611E-02   .6115481E-02   .5517601E-02   .3302577E-02   .3628998E-03
  -.2150824E-02  -.3406648E-02  -.2980804E-02  -.1187088E-02   .9337721E-03
   .2117002E-02   .1634176E-02  -.4556014E-03  -.3737901E-02  -.7546298E-02
  -.1062220E-01  -.1133982E-01  -.8980636E-02  -.4582822E-02  -.2193524E-04
   .3702483E-02   .6803316E-02   .9819193E-02   .1253497E-01   .1391604E-01
   .1323308E-01   .1035653E-01   .5555245E-02   .4603067E-04  -.4231826E-02
  -.6124796E-02  -.5650365E-02  -.3448528E-02  -.4898017E-03   .2337743E-02
   .4367151E-02   .5379096E-02   .5785190E-02   .6077852E-02   .6350982E-02
   .6202951E-02   .5009378E-02   .2546977E-02  -.9283469E-03  -.4577828E-02
  -.7017943E-02  -.7546167E-02  -.6663333E-02  -.5037890E-02  -.2990113E-02
  -.1042370E-02   .1037612E-04  -.3392390E-03  -.1672730E-02  -.2717919E-02
  -.2268351E-02   .1366556E-03   .3896698E-02   .7410279E-02   .9085915E-02
   .8372126E-02   .5868379E-02   .2778231E-02  -.3121823E-03  -.3542479E-02
  -.6823978E-02  -.9487916E-02  -.1071858E-01  -.1023263E-01  -.7914599E-02
  -.3545481E-02   .1903056E-02   .6219382E-02   .8287114E-02   .8567822E-02
   .7528671E-02   .5314585E-02   .2517965E-02   .1529586E-03  -.1205867E-02
  -.1736050E-02  -.1798463E-02  -.1365556E-02  -.3815467E-03   .6063201E-03
   .9662234E-03   .7748981E-03   .6375485E-03   .1344235E-02   .3189343E-02
   .5579882E-02   .7396721E-02   .7391513E-02   .4879281E-02   .5752609E-03
  -.3250849E-02  -.5166712E-02  -.5898641E-02  -.5712392E-02  -.3685343E-02
   .3282569E-03   .4851081E-02   .8029014E-02   .9376017E-02   .9466591E-02
   .8551789E-02   .6343199E-02   .2932286E-02  -.1044145E-02  -.5021679E-02
  -.8487797E-02  -.1068876E-01  -.1076455E-01  -.8262497E-02  -.3875326E-02
   .7072716E-03   .4227016E-02   .6431285E-02   .7144948E-02   .6154887E-02
   .4216663E-02   .2634064E-02   .1922840E-02   .1723944E-02   .1556926E-02
   .1224739E-02   .7056859E-03  -.2022189E-04  -.6270704E-03  -.6108276E-03
  -.4108091E-05   .5293810E-03   .2174800E-03  -.1042069E-02  -.2553607E-02
  -.3266723E-02  -.2897786E-02  -.2270314E-02  -.1879303E-02  -.1409001E-02
  -.7291130E-03  -.3008179E-03  -.4505695E-03  -.9439138E-03  -.1374010E-02
  -.1367146E-02  -.8780673E-03  -.3344048E-03  -.1581568E-04   .2452292E-04
  -.3042816E-03  -.6323619E-03  -.2410899E-03   .8095549E-03   .1543028E-02
   .1081454E-02  -.2482813E-03  -.1209538E-02  -.1266669E-02  -.7875657E-03
  -.2050602E-03   .4301079E-03   .1247114E-02   .2133642E-02   .2848524E-02
   .3241654E-02   .3404723E-02   .3643904E-02   .4118316E-02   .4897441E-02
   .6230106E-02   .8365313E-02   .1111953E-01   .1338818E-01   .1379678E-01
   .1177345E-01   .7903787E-02   .3513379E-02  -.2112878E-03  -.2689717E-02
  -.4146003E-02  -.5080929E-02  -.5720894E-02  -.6164829E-02  -.6565097E-02
  -.7248247E-02  -.8282211E-02  -.8857366E-02  -.7718322E-02  -.4229646E-02
   .1045363E-02   .6192481E-02   .9084290E-02   .9283205E-02   .7950135E-02
   .6533236E-02   .5983145E-02   .6437929E-02   .7148024E-02   .6825325E-02
   .4489975E-02   .4314455E-03  -.3639016E-02  -.5896227E-02  -.5700104E-02
  -.3546580E-02  -.6380670E-03   .1620056E-02   .2615480E-02   .2809581E-02
   .3058337E-02   .3709469E-02   .4094511E-02   .3007939E-02   .3572688E-04
  -.3635424E-02  -.6010214E-02  -.6038243E-02  -.4377053E-02  -.2317231E-02
  -.6174669E-03   .7694731E-03   .2160526E-02   .3322322E-02   .3530164E-02
   .2577921E-02   .9065791E-03  -.9954984E-03  -.2500210E-02  -.3018762E-02
  -.2820396E-02  -.3017849E-02  -.4378598E-02  -.6218025E-02  -.6836715E-02
  -.5285352E-02  -.2500187E-02  -.6270393E-03  -.1080774E-02  -.3488562E-02
  -.6148163E-02  -.7446492E-02  -.7042430E-02  -.5793067E-02  -.4953268E-02
  -.5171897E-02  -.5907921E-02  -.5818004E-02  -.3731259E-02   .3566713E-03
   .4884212E-02   .7956137E-02   .8948895E-02   .8249587E-02   .6336555E-02
   .3954472E-02   .1907288E-02   .3579099E-03  -.1243336E-02  -.3336592E-02
  -.5391429E-02  -.6471873E-02  -.6246344E-02  -.5213533E-02  -.3974539E-02
  -.2255910E-02   .6682925E-03   .4686118E-02   .8551392E-02   .1075753E-01
   .1068805E-01   .8799705E-02   .5851102E-02   .2546363E-02  -.6317670E-03
  -.4055264E-02  -.8281063E-02  -.1264802E-01  -.1555132E-01  -.1559917E-01
  -.1250733E-01  -.7239641E-02  -.1222252E-02   .3916863E-02   .6850796E-02
   .7778705E-02   .7892601E-02   .7886726E-02   .7807180E-02   .7471080E-02
   .6201336E-02   .3199495E-02  -.1407104E-02  -.5905722E-02  -.7992059E-02
  -.7175772E-02  -.5028479E-02  -.3382412E-02  -.2727430E-02  -.2186093E-02
  -.8540298E-03   .1366442E-02   .3961514E-02   .6015150E-02   .6456759E-02
   .5003949E-02   .2102093E-02  -.1970988E-02  -.6690169E-02  -.1068241E-01
  -.1242732E-01  -.1107209E-01  -.7013305E-02  -.1994598E-02   .2008475E-02
   .3547532E-02   .1965783E-02  -.2111982E-02  -.6843981E-02  -.1004213E-01
  -.1073986E-01  -.9449649E-02  -.6840521E-02  -.3514648E-02  -.3640878E-03
   .1800377E-02   .2620854E-02   .2270444E-02   .7991560E-03  -.2157463E-02
  -.6162594E-02  -.9545677E-02  -.1074771E-01  -.9430280E-02  -.6394126E-02
  -.3257021E-02  -.1526846E-02  -.1225609E-02  -.1423741E-02  -.1828819E-02
  -.2798961E-02  -.4696349E-02  -.7876783E-02  -.1181263E-01  -.1445741E-01
  -.1405436E-01  -.1071442E-01  -.5802004E-02  -.1119872E-02   .1763167E-02
   .2922442E-02   .3770119E-02   .5107922E-02   .6426675E-02   .6631752E-02
   .4754202E-02   .3471423E-03  -.6086164E-02  -.1252429E-01  -.1571239E-01
  -.1312368E-01  -.4809021E-02   .5574491E-02   .1323385E-01   .1628504E-01
   .1521645E-01   .1099738E-01   .5147993E-02  -.4764098E-03  -.4355450E-02
  -.5854692E-02  -.5574172E-02  -.4814317E-02  -.4752554E-02  -.5716835E-02
  -.6922703E-02  -.6858966E-02  -.4415350E-02   .2097982E-03   .5597158E-02
   .9683807E-02   .1090461E-01   .9129040E-02   .5794610E-02   .2925794E-02
   .2019541E-02   .3571614E-02   .6766281E-02   .9130726E-02   .7931759E-02
   .3431481E-02  -.1498368E-02  -.5006139E-02  -.6633792E-02  -.6161466E-02
  -.4545879E-02  -.3523581E-02  -.3733961E-02  -.4012190E-02  -.2362157E-02
   .2003013E-02   .7738253E-02   .1210323E-01   .1304369E-01   .1053805E-01
   .5709084E-02   .2097752E-03  -.3892699E-02  -.5474431E-02  -.5327625E-02
  -.5515686E-02  -.7724176E-02  -.1168381E-01  -.1521793E-01  -.1620687E-01
  -.1375510E-01  -.7694026E-02   .1001793E-02   .9356675E-02   .1363634E-01
   .1304064E-01   .1024847E-01   .7831246E-02   .6447777E-02   .5482361E-02
   .4242480E-02   .2473080E-02  -.6116372E-03  -.6294073E-02  -.1412541E-01
  -.2115270E-01  -.2437494E-01  -.2314675E-01  -.1894233E-01  -.1410760E-01
  -.1034857E-01  -.7676180E-02  -.4861039E-02  -.1063322E-02   .2935346E-02
   .5597481E-02   .6003706E-02   .4231904E-02   .1314822E-02  -.1082656E-02
  -.1596128E-02  -.1307701E-04   .2130049E-02   .2197261E-02  -.9164332E-03
  -.5516634E-02  -.8930914E-02  -.9899528E-02  -.8988738E-02  -.7371735E-02
  -.5846240E-02  -.4589521E-02  -.3832977E-02  -.4496787E-02  -.7253638E-02
  -.1112953E-01  -.1381830E-01  -.1329109E-01  -.8762193E-02  -.9298871E-03
   .7641591E-02   .1321640E-01   .1366277E-01   .9792832E-02   .4014064E-02
  -.1579869E-02  -.6405887E-02  -.1021348E-01  -.1171020E-01  -.9611507E-02
  -.4128634E-02   .2979761E-02   .9012563E-02   .1179597E-01   .1106042E-01
   .7591642E-02   .2699019E-02  -.1752151E-02  -.4698480E-02  -.6739028E-02
  -.8868050E-02  -.1107196E-01  -.1225577E-01  -.1092628E-01  -.6285093E-02
   .9562169E-03   .7786982E-02   .1057879E-01   .8729930E-02   .4886616E-02
   .2383821E-02   .2442369E-02   .3700806E-02   .4628560E-02   .4892467E-02
   .4925850E-02   .5364135E-02   .6714279E-02   .8899602E-02   .1117194E-01
   .1276938E-01   .1348493E-01   .1378115E-01   .1435036E-01   .1547257E-01
   .1703603E-01   .1832125E-01   .1793838E-01   .1509411E-01   .9570538E-02
   .1799247E-02  -.6006278E-02  -.1145341E-01  -.1364709E-01  -.1277493E-01
  -.9078146E-02  -.2682695E-02   .4986007E-02   .1131046E-01   .1435096E-01
   .1389548E-01   .1079909E-01   .5584769E-02  -.1041675E-02  -.7005802E-02
  -.1028581E-01  -.1089117E-01  -.1034886E-01  -.9917799E-02  -.1015819E-01
  -.1167406E-01  -.1518165E-01  -.2070001E-01  -.2704224E-01  -.3243676E-01
  -.3552886E-01  -.3590919E-01  -.3391196E-01  -.3034513E-01  -.2610795E-01
  -.2094772E-01  -.1374632E-01  -.4395589E-02   .6087631E-02   .1681956E-01
   .2631187E-01   .3118776E-01   .2808735E-01   .1587821E-01  -.3062523E-02
  -.2186293E-01  -.3455198E-01  -.4015610E-01  -.3790770E-01  -.2820407E-01
  -.1621058E-01  -.6505260E-02   .5763420E-03   .6078864E-02   .1027378E-01
   .1272581E-01   .1272147E-01   .9678186E-02   .4117717E-02  -.1442364E-02
  -.4282770E-02  -.4828680E-02  -.5944664E-02  -.9093494E-02  -.1310708E-01
  -.1592518E-01  -.1655732E-01  -.1521070E-01  -.1192519E-01  -.6093253E-02
   .2299861E-02   .1128210E-01   .1797667E-01   .2120782E-01   .2179766E-01
   .2118625E-01   .2030414E-01   .2047030E-01   .2417739E-01   .3269075E-01
   .4415986E-01   .5422202E-01   .5985266E-01   .6220373E-01   .6365571E-01
   .6440196E-01   .6327157E-01   .5974283E-01   .5351217E-01   .4507695E-01
   .3656642E-01   .2902583E-01   .2116833E-01   .1223232E-01   .3357749E-02
  -.4151700E-02  -.8901240E-02  -.9584762E-02  -.7321473E-02  -.5040595E-02
  -.5346478E-02  -.9078246E-02  -.1451918E-01  -.1933825E-01  -.2299080E-01
  -.2690628E-01  -.3330694E-01  -.4325436E-01  -.5524824E-01  -.6679214E-01
  -.7545189E-01  -.7978024E-01  -.8075448E-01  -.8000111E-01  -.7791184E-01
  -.7370607E-01  -.6640029E-01  -.5513366E-01  -.4053081E-01  -.2610278E-01
  -.1590346E-01  -.1226427E-01  -.1499135E-01  -.2253598E-01  -.3394987E-01
  -.4633797E-01  -.5427572E-01  -.5493922E-01  -.4953636E-01  -.3883861E-01
  -.2116192E-01   .3336879E-02   .3017382E-01   .5446257E-01   .7305258E-01
   .8317555E-01   .8320671E-01   .7143750E-01   .4762983E-01   .1909072E-01
  -.2447088E-02  -.1082858E-01  -.8210551E-02   .1910289E-02   .1848747E-01
   .4056200E-01   .6475349E-01   .8570178E-01   .1002477E+00   .1082758E+00
   .1093079E+00   .1002580E+00   .7724680E-01   .4209189E-01   .2321014E-02
  -.3418295E-01  -.5825197E-01  -.6309980E-01  -.5013330E-01  -.2747710E-01
  -.7287446E-02   .2056742E-02   .2960517E-02   .2258134E-02   .2530723E-02
   .2244225E-02   .3330031E-03  -.3058618E-02  -.9370590E-02  -.2013539E-01
  -.3340096E-01  -.4380327E-01  -.4686639E-01  -.4249093E-01  -.3258452E-01
  -.1897637E-01  -.4786920E-02   .6158416E-02   .1239378E-01   .1504797E-01
   .1571758E-01   .1577868E-01   .1660877E-01   .1997466E-01   .2781811E-01
   .4084492E-01   .5594129E-01   .6646298E-01   .6750385E-01   .5953089E-01
   .4572135E-01   .2896013E-01   .1180682E-01  -.4750448E-02  -.2083691E-01
  -.3465137E-01  -.4354652E-01  -.4587893E-01  -.4126890E-01  -.3191566E-01
  -.2101360E-01  -.1102483E-01  -.3451974E-02   .2003772E-02   .6213953E-02
   .9061581E-02   .9363331E-02   .6223757E-02   .1104791E-02  -.3212694E-02
  -.5380059E-02  -.5660985E-02  -.5149744E-02  -.5395770E-02  -.7541734E-02
  -.1208868E-01  -.1915249E-01  -.2785989E-01  -.3593592E-01  -.4123218E-01
  -.4305782E-01  -.4059491E-01  -.3273648E-01  -.2183524E-01  -.1350683E-01
  -.1142477E-01  -.1491882E-01  -.2084278E-01  -.2603017E-01  -.2930953E-01
  -.3248297E-01  -.3784610E-01  -.4527163E-01  -.5221312E-01  -.5647465E-01
  -.5753426E-01  -.5495505E-01  -.4778574E-01  -.3587450E-01  -.2142154E-01
  -.7960876E-02   .1689759E-02   .7559019E-02   .1208294E-01   .1713195E-01
   .2430434E-01   .3455024E-01   .4698072E-01   .5895651E-01   .6604857E-01
   .6499365E-01   .5685873E-01   .4626135E-01   .3723088E-01   .3159480E-01
   .3040724E-01   .3358541E-01   .4024288E-01   .4839903E-01   .5408229E-01
   .5324473E-01   .4453890E-01   .3114555E-01   .1886808E-01   .1239094E-01
   .1337448E-01   .2108242E-01   .3411906E-01   .4853623E-01   .5851913E-01
   .6113392E-01   .5625272E-01   .4541766E-01   .3201790E-01   .1882514E-01
   .7041367E-02  -.1441840E-02  -.5564958E-02  -.9000639E-02  -.1730440E-01
  -.3277833E-01  -.5380323E-01  -.7481846E-01  -.8932849E-01  -.9427788E-01
  -.8991425E-01  -.7691971E-01  -.5488471E-01  -.2386621E-01   .1139272E-01
   .3959092E-01   .5233426E-01   .5104971E-01   .4158815E-01   .2902883E-01
   .1600881E-01   .4246574E-02  -.3168950E-02  -.3993204E-02  -.1838329E-03
   .3850417E-02   .5831004E-02   .6769711E-02   .8391421E-02   .1140248E-01
   .1638274E-01   .2347824E-01   .3119685E-01   .3727881E-01   .4023626E-01
   .3998248E-01   .3734619E-01   .3302047E-01   .2703494E-01   .1924648E-01
   .9697960E-02  -.1427104E-02  -.1369842E-01  -.2484883E-01  -.3254392E-01
  -.3834677E-01  -.4578850E-01  -.5668248E-01  -.6948591E-01  -.8073482E-01
  -.8776480E-01  -.8995794E-01  -.8756853E-01  -.8008902E-01  -.6774517E-01
  -.5326394E-01  -.4026855E-01  -.3049126E-01  -.2383318E-01  -.1929423E-01
  -.1529448E-01  -.1091513E-01  -.6351311E-02  -.2670029E-02  -.2527154E-02
  -.8516715E-02  -.1991579E-01  -.3176271E-01  -.3681743E-01  -.2951530E-01
  -.8687189E-02   .2310828E-01   .5981923E-01   .9314992E-01   .1164254E+00
   .1259823E+00   .1213093E+00   .1048374E+00   .8160236E-01   .5903052E-01
   .4461798E-01   .4127074E-01   .4525192E-01   .4947675E-01   .4856177E-01
   .4296245E-01   .3567613E-01   .2407161E-01   .5927173E-02  -.1068743E-01
  -.1572038E-01  -.7103289E-02   .1039893E-01   .3085347E-01   .5101784E-01
   .6756039E-01   .7525605E-01   .7095322E-01   .5558221E-01   .3333033E-01
   .8152793E-02  -.1855340E-01  -.4343451E-01  -.5975542E-01  -.6531456E-01
  -.6580686E-01  -.6690937E-01  -.6972459E-01  -.7349382E-01  -.7693720E-01
  -.7863503E-01  -.7803861E-01  -.7495849E-01  -.6857367E-01  -.5707578E-01
  -.3854145E-01  -.1297886E-01   .1553818E-01   .3748279E-01   .4338497E-01
   .3228716E-01   .8282317E-02  -.2346938E-01  -.5379069E-01  -.7346734E-01
  -.7914452E-01  -.7233282E-01  -.5445070E-01  -.2688282E-01   .2363301E-02
   .2387458E-01   .3616275E-01   .4070673E-01   .3898440E-01   .3229028E-01
   .1981487E-01   .1203332E-02  -.1943042E-01  -.3409592E-01  -.3747730E-01
  -.3042212E-01  -.1688365E-01  -.1096443E-02   .1124124E-01   .1471785E-01
   .8613624E-02  -.3767884E-02  -.1693297E-01  -.2521521E-01  -.2611272E-01
  -.2090590E-01  -.1307494E-01  -.6030425E-02  -.2757561E-02  -.5205903E-02
  -.1191435E-01  -.1860852E-01  -.2232321E-01  -.2297992E-01  -.1954641E-01
  -.9219986E-02   .8302622E-02   .2751136E-01   .4179446E-01   .5062990E-01
   .5550443E-01   .5436887E-01   .4360126E-01   .2233861E-01  -.6704995E-02
  -.3839312E-01  -.6605611E-01  -.8522625E-01  -.9443586E-01  -.9414481E-01
  -.8765878E-01  -.7989581E-01  -.7304123E-01  -.6469622E-01  -.5197449E-01
  -.3488662E-01  -.1601788E-01   .2283755E-02   .2089347E-01   .4136878E-01
   .6142215E-01   .7565114E-01   .8113681E-01   .7948266E-01   .7182077E-01
   .5779319E-01   .3890647E-01   .1928819E-01   .5578491E-02   .1665670E-02
   .4305043E-02   .9300516E-02   .1607112E-01   .2531821E-01   .3590072E-01
